stationId,stationName,latitude,longitude
157,BILZEN,50.9117654559103,5.41632753993968
1235,WEVELGEM,50.79946001891374,3.113887199330699
1260,ZAVENTEM,50.89642423705851,4.483957847188696
259,CHARL-CENTR,50.40419960613283,4.438439317373349
810,MECHELEN,51.01761866620954,4.483579828080122
326,DIEST,51.006658165424646,4.987321399197207
216,BRUX-CONGRES,50.85178018311057,4.362219760072248
781,MALDEREN,51.00941362761383,4.296896133799565
418,FORRIERES,50.13309074777786,5.276553146611916
541,HEIST-BERG,51.073554825164585,4.709356990822304
183,BOITSFORT,50.79455788670699,4.408269528287144
496,HABAY,49.7182543711221,5.632255946759036
1157,TROIS-PONTS,50.369284407472335,5.873340705435794
361,ENGIS,50.58266006063994,5.402218863560586
1253,WICHELEN,51.003138571181125,4.011262908092702
643,KOKSIJDE,51.078708344787216,2.654140285486824
923,OKEGEM,50.85712457162398,4.054122152641434
139,ANTW-BERCHEM,51.1988702961587,4.432979473543215
1266,ZELLIK,50.90670257176685,4.20823039512667
630,KALMTHOUT,51.38973941682415,4.466700911173803
1149,TILLY,50.55665902549565,4.551641295072795
521,HAREN-SUD,50.889616892134654,4.415076991166358
447,GENTBRUGGE,51.056728987048956,3.740515250330524
82,AUVELAIS,50.432082424904884,4.608866937173087
730,LIEGE-ST-LAM,50.64694935205776,5.572612637008039
1768,SIMONIS,50.86599657853118,4.334138582968334
2011,OUGREE,50.60537053983336,5.536956572902089
601,IDEGEM,50.79778703486261,3.899162975185788
736,LIGNY,50.483141103888876,4.544831466361379
591,HUIZINGEN,50.733060256649814,4.239823954453467
1270,ZICHEM,51.006658165424646,4.987321399197207
725,LIEDEKERKE,50.882547620740944,4.095286581223728
1767,BOCKSTAEL,50.87943983166831,4.348514000855896
8,AALTER,51.10757473497731,3.386700586663823
432,GALMAARDEN,50.74402497456338,3.964956486506642
177,BOECHOUT,51.13604368651541,4.561775772658208
767,LUSTIN,50.369741573236375,4.877488478507725
1248,WONDELGEM,51.10754309685516,3.701533161896774
974,POULSEUR,50.5089593315108,5.578188092061415
184,BOKRIJK,50.9557954569996,5.408576048052186
1224,WEERDE,50.977243209834526,4.471087335301693
424,FRANIERE,50.452728270830725,4.693813691441016
546,HEMIKSEM,51.13637533241372,4.338483199630347
637,KIJKUIT,51.38973941682415,4.466700911173803
924,OLEN,51.169052549858385,4.989631494192634
642,KNOKKE,51.339924821451284,3.285227675190857
1254,YVES-GOMEZEE,50.237995850240075,4.490419768073481
106,BALEGEM-ZUID,50.92004304051835,3.791056533864412
1255,YVOIR,50.260730671818045,4.908199789924002
153,BIERGES-WAL,50.69197975199437,4.575848696098152
